Study Accession,Sample Accession or Sample ID,gmhi_value,isHealthy
N7,SAMN08813942,-1.0352573776586649,False
PRJEB7774,SAMEA3136699,-1.0324889340474546,False
PRJNA268964,SAMN03283254,-1.0312305498331757,True
PRJEB6070,SAMEA2466929,-1.0265561450563048,False
PRJEB6997,SAMEA2737722,-1.0245847523787588,False
PRJEB15371,SAMEA4431945,-1.024237964973782,True
PRJEB1786,SAMEA1906548,-1.024081762694335,False
N7,SAMN08813949,-1.0236284475365423,False
PRJEB6337,SAMEA2581937,-1.0231637340513484,True
PRJDB3601,SAMD00036359,-1.0229541919185543,True
PRJEB21528,SAMEA104142367,-1.0193139154447537,False
PRJEB1220,SAMEA2042920,-1.0190534476856665,False
PRJEB15371,SAMEA4431942,-1.0189999258601101,True
N7,SAMN08813991,-1.0180719851929183,False
PRJNA422434,SAMN00792099,-1.0176967510896562,False
PRJNA305507,SAMN04329774,-1.0160396048349645,True
PRJNA422434,SAMN00791960,-1.0142775160155089,True
PRJNA422434,SAMN00792058,-1.0141265449154857,False
PRJEB4336,SAMEA2151010,-1.0140466440170515,False
PRJEB7774,SAMEA3136696,-1.013518744292806,False
PRJNA422434,SAMN00792041,-1.0126290964718727,False
PRJEB4336,SAMEA2151383,-1.0122563190837737,False
L1,SAMEA2582044,-1.0111499561372272,False
PRJEB21528,SAMEA104142217,-1.0100616274903547,True
PRJEB1220,SAMEA2042617,-1.0075507973156217,False
PRJEB1220,SAMEA2042628,-1.005747249570541,False
PRJEB11532,SAMEA3664926,-1.0043096684447683,True
PRJEB12123,SAMEA3708708,-1.0027233555811597,True
N4,SRR5275470,-1.001792268854481,False
PRJNA48479,SAMN00141816,-1.0004916458208464,True
PRJEB6337,SAMEA2581973,-0.9960610745036289,True
PRJEB6070,SAMEA2467041,-0.9958377507193938,True
PRJNA268964,SAMN03283259,-0.9949772360539679,False
PRJEB7774,SAMEA3136682,-0.9942948472901505,False
PRJNA422434,SAMN00715214,-0.9909798624039216,False
PRJEB1220,SAMEA2042519,-0.989041510900065,False
PRJEB6337,SAMEA2581877,-0.9887909557918796,True
PRJEB12123,SAMEA3708477,-0.9871816534532963,False
PRJNA48479,SAMN00100025,-0.9865831868517407,True
PRJEB6337,SAMEA2581875,-0.986476356297986,True
N5,SRR5279280,-0.9862653601216012,False
PRJEB7774,SAMEA3136712,-0.9849495425794463,False
PRJEB12449,SAMEA3879500,-0.984394503363923,True
PRJEB12123,SAMEA3708553,-0.9828317545004109,True
PRJEB21528,SAMEA104142072,-0.9820385777830242,False
PRJEB6070,SAMEA2467013,-0.9816993389265225,False
PRJEB7774,SAMEA3178942,-0.9795807836133885,False
PRJEB6337,SAMEA2581979,-0.9795512091644712,True
PRJEB12123,SAMEA3708489,-0.9787882986616941,False
PRJEB12449,SAMEA3879575,-0.9773661226424083,False
PRJNA422434,SAMN00792086,-0.9766520254764312,False
PRJEB6070,SAMEA2466913,-0.9741054776431838,True
PRJNA422434,SAMN00791924,-0.9725014621572453,False
PRJEB21528,SAMEA104142370,-0.9725014621572453,False
N7,SAMN08814006,-0.9722247561744843,False
PRJEB6997,SAMEA2737787,-0.9717428294064009,False
PRJEB21528,SAMEA104142215,-0.9710862600124842,True
PRJEB15371,SAMEA4431931,-0.9657868888384383,False
PRJNA422434,SAMN00792114,-0.9657468656505253,False
N5,SRR5279292,-0.9634809972208942,False
L1,SAMEA2582051,-0.9620907881021418,False
PRJNA422434,SAMN00792023,-0.9618213656276124,False
V1,RHB_RAM_0061,-0.9612898858137399,False
PRJEB4336,SAMEA2157977,-0.9575905419166506,False
N5,SRR5279263,-0.956110854378384,False
L1,SAMEA2582029,-0.9560190051865164,False
N4,SRR5275454,-0.9559891090091249,False
PRJEB6070,SAMEA2467073,-0.9544669904014063,False
PRJNA422434,SAMN00792040,-0.9533490793721461,False
PRJNA422434,SAMN00792083,-0.9531332986127647,False
PRJEB6337,SAMEA2582006,-0.9504941077021344,True
N5,SRR5279236,-0.9497630047849266,False
PRJEB6070,SAMEA2466999,-0.9466012292063287,False
N4,SRR5275447,-0.9453909637881717,False
PRJEB11532,SAMEA3664758,-0.9443740937861232,True
PRJEB6456,SAMEA2580112,-0.9418007899420067,True
PRJNA268964,SAMN03283266,-0.941615481711456,True
PRJEB1220,SAMEA2042834,-0.9401114769045824,False
PRJEB21528,SAMEA104142202,-0.9371521624972675,False
PRJEB6456,SAMEA2580260,-0.9342915060544804,True
PRJEB12123,SAMEA3708465,-0.9325324599702457,False
PRJEB6997,SAMEA2737699,-0.9305434185081592,False
PRJNA422434,SAMN00715193,-0.9299337665420854,False
PRJEB6997,SAMEA2737733,-0.9287418536059006,False
PRJEB1220,SAMEA2042841,-0.9266979469309562,False
PRJEB21528,SAMEA104142075,-0.926370663227458,False
PRJEB1786,SAMEA1906578,-0.9262253747582118,False
PRJEB13870,SAMEA3951615,-0.9259743397710868,True
PRJNA422434,SAMN00715238,-0.9258223736070349,False
PRJEB6997,SAMEA2737735,-0.9229705906576231,False
PRJEB4336,SAMEA2160902,-0.920422482920143,False
PRJNA422434,SAMN00715180,-0.918289778266433,False
PRJNA422434,SAMN00792077,-0.9181212847887592,False
PRJNA422434,SAMN00792071,-0.916286531519584,False
V1,RHB_RAM_0048,-0.9150975888001093,False
C1,SRR3582151,-0.9134994731325125,False
PRJEB1786,SAMEA1906466,-0.9128545737381141,False
N4,SRR5275471,-0.9123004363883135,False
PRJEB11532,SAMEA3665178,-0.9114757197086141,True
PRJNA389280,SAMN07424485,-0.9114030069188549,False
N4,SRR5275469,-0.9091902045120099,False
PRJEB7774,SAMEA3136649,-0.9077216823191006,False
PRJNA422434,SAMN00792091,-0.9048878049535859,False
PRJEB7774,SAMEA3136634,-0.9045056498081157,False
PRJEB12123,SAMEA3708621,-0.9011820030297842,True
PRJEB7774,SAMEA3136695,-0.9011153029841162,False
PRJEB15371,SAMEA4431982,-0.9004981724679336,False
PRJEB1786,SAMEA1906421,-0.8978711414956662,False
PRJEB6997,SAMEA2737861,-0.8971796755776064,True
N7,SAMN08814012,-0.8961462351388999,False
PRJEB1220,SAMEA2042568,-0.8932726435604946,False
PRJNA422434,SAMN00715194,-0.8904436721229874,False
N7,SAMN08814021,-0.8895137451707382,False
PRJEB1220,SAMEA2042114,-0.8887743065083807,True
PRJDB3601,SAMD00036215,-0.8872751286587998,True
PRJEB6070,SAMEA2466945,-0.8860906843589543,False
L1,SAMEA2582118,-0.8858573955113973,False
PRJNA48479,SAMN00040615,-0.8835103981318158,True
PRJEB12123,SAMEA3708649,-0.8824196524069888,False
PRJEB12123,SAMEA3708695,-0.8820270080641905,True
PRJEB7774,SAMEA3136683,-0.8806065308444715,False
PRJEB6337,SAMEA2581897,-0.8796507165177261,True
PRJNA422434,SAMN00715149,-0.8788856230252415,False
N4,SRR5275413,-0.8787992166606019,False
N4,SRR5275452,-0.8776222743999434,False
PRJEB7774,SAMEA3136703,-0.8775189140575722,False
PRJEB4336,SAMEA2160490,-0.8762461769763235,False
L1,SAMEA2582139,-0.8742297072354132,False
PRJEB6337,SAMEA2581953,-0.8739844108998872,True
L1,SAMEA2582097,-0.8688174765416484,False
PRJEB15371,SAMEA4431977,-0.8682901190305682,True
PRJEB12123,SAMEA3708711,-0.867020052177079,True
PRJEB1220,SAMEA2042502,-0.8652715050719031,False
PRJNA422434,SAMN00792021,-0.8647351188379135,False
PRJEB12449,SAMEA3879593,-0.863710951212856,False
PRJEB21528,SAMEA104142244,-0.8608473368370442,False
PRJEB1220,SAMEA2042515,-0.8594490658106008,False
PRJNA422434,SAMN00792079,-0.8582165728355361,False
PRJNA422434,SAMN00715245,-0.858008171349195,True
L1,SAMEA2582117,-0.8561849944448053,False
PRJEB21528,SAMEA104142351,-0.8558527296515096,False
PRJNA422434,SAMN00791930,-0.8556867328718639,False
PRJNA389280,SAMN07424399,-0.8512595009894209,False
PRJEB1220,SAMEA2042740,-0.8506245781309615,False
N4,SRR5275414,-0.8484644300496417,False
PRJNA422434,SAMN00792067,-0.8447060331015613,False
PRJEB1786,SAMEA1906442,-0.844574232893783,False
PRJNA422434,SAMN00715150,-0.843386698893599,False
PRJDB3601,SAMD00036349,-0.8427959764025073,True
PRJEB6337,SAMEA2581959,-0.8427664128717617,True
PRJEB21528,SAMEA104142352,-0.8386828498380098,True
PRJEB4336,SAMEA1969417,-0.8375187588692434,False
PRJNA422434,SAMN00715188,-0.8370981858013481,False
PRJEB7774,SAMEA3136705,-0.8360886343433488,False
PRJEB6070,SAMEA2467040,-0.8344911146581024,False
PRJEB1220,SAMEA2042913,-0.8336632148685014,False
PRJNA422434,SAMN00715239,-0.833587900640074,False
PRJEB7774,SAMEA3136717,-0.8321782549560921,False
PRJNA328899,SAMN05414899,-0.8301352258383641,True
L1,SAMEA2582114,-0.8284986230123222,False
PRJNA177201,SAMN01760940,-0.8277051952854262,False
PRJEB6337,SAMEA2581896,-0.8243859962820069,True
L1,SAMEA2582126,-0.8234436511096314,False
N5,SRR5279312,-0.8225463425417139,False
PRJEB1220,SAMEA2042516,-0.8219809896311184,True
PRJEB8094,SAMEA3182046,-0.8210528309856193,True
N5,SRR5279243,-0.8204816505542964,False
PRJNA422434,SAMN00792044,-0.8202662448448331,False
PRJNA422434,SAMN00791943,-0.8197563846072161,False
PRJNA299502,SAMN04209235,-0.8193990473178288,False
PRJNA422434,SAMN00791921,-0.8166724740953974,False
PRJEB21528,SAMEA104142373,-0.8166724740953974,True
PRJEB6997,SAMEA2737769,-0.8155819628667256,False
PRJEB6456,SAMEA2580188,-0.8152473345064457,True
PRJEB6337,SAMEA2582007,-0.8132864173059156,True
PRJEB21528,SAMEA104142177,-0.8130440322477219,False
PRJNA299502,SAMN04209226,-0.8130322240615226,False
PRJNA268964,SAMN03283267,-0.8096483892116084,False
N1,SAMN07449018,-0.8092424713402674,True
PRJEB21528,SAMEA104142350,-0.8090947372144599,False
PRJEB21528,SAMEA104142359,-0.8086248004834654,False
PRJNA422434,SAMN00791935,-0.8086248004834654,False
PRJNA389280,SAMN07424251,-0.8080341041771281,False
PRJEB12449,SAMEA3879602,-0.8034229361498283,False
PRJEB6070,SAMEA2467076,-0.8008580983591358,False
PRJEB11532,SAMEA3664700,-0.8004967491193707,True
N4,SRR5275402,-0.7992076227281905,False
PRJNA48479,SAMN00045132,-0.7979598585192836,True
PRJEB1220,SAMEA2042995,-0.7953207977137907,False
PRJEB6070,SAMEA2467018,-0.7951957076757802,True
PRJNA422434,SAMN00792118,-0.794379770698033,False
PRJEB1786,SAMEA1906432,-0.7935111946055189,True
PRJNA422434,SAMN00715190,-0.7932999735329317,False
PRJEB6070,SAMEA2467000,-0.7926863860512041,False
N4,SRR5275451,-0.7908690695153965,False
PRJEB1220,SAMEA2042608,-0.7907643309448484,False
PRJEB4336,SAMEA1967319,-0.7891757484420929,False
PRJEB1786,SAMEA1906575,-0.7877757687514649,False
PRJEB11532,SAMEA3664885,-0.7868928004013371,True
PRJEB4336,SAMEA2155093,-0.7858146640025524,False
PRJEB6070,SAMEA2466959,-0.7845003961059137,False
V1,RHB_RAM_0024,-0.7824581375806152,False
PRJEB6070,SAMEA2467056,-0.7820253848571681,False
PRJNA389280,SAMN07424417,-0.781556713348684,False
PRJEB8094,SAMEA3182063,-0.7813293239794643,True
PRJNA422434,SAMN00715234,-0.7806167559428893,False
N7,SAMN08813965,-0.7788277038751847,False
PRJEB21528,SAMEA104142253,-0.7785948744650949,False
PRJEB11532,SAMEA3646721,-0.7783756802660888,True
N7,SAMN08814038,-0.7760188821419718,False
PRJNA389280,SAMN07424309,-0.7720854389333385,False
N7,SAMD00115000,-0.7681842662280387,False
PRJEB6997,SAMEA2737721,-0.7675338891849309,False
PRJEB12123,SAMEA3708616,-0.7675322478163231,True
PRJEB12123,SAMEA3708618,-0.765079370326448,True
PRJEB1220,SAMEA2042282,-0.7647733685489932,False
PRJEB21528,SAMEA104142364,-0.7645986609089881,True
PRJEB6997,SAMEA2737870,-0.7625980596512791,True
PRJEB1786,SAMEA1906505,-0.7612798175694517,False
N7,SAMN08813999,-0.7569233028090441,False
PRJEB21528,SAMEA104142134,-0.7557548792331006,True
PRJNA48479,SAMN00063420,-0.7545938377279092,True
PRJEB6456,SAMEA2580172,-0.7538958896890745,True
N5,SRR5279264,-0.75208815918209,False
PRJEB12123,SAMEA3708566,-0.7502296815575255,True
PRJEB7774,SAMEA3136667,-0.7494537646729303,False
PRJNA422434,SAMN00715173,-0.7465985386254043,True
PRJEB21528,SAMEA104142337,-0.7458983258722688,True
PRJEB1220,SAMEA2042108,-0.7446479914787177,False
N4,SRR5275405,-0.7445213330522819,False
PRJEB6070,SAMEA2466921,-0.7423643452242467,False
PRJNA319574,SAMN06110432,-0.7387386900478128,True
N4,SRR5275478,-0.7386210428620685,False
PRJEB1690,SAMEA2017459,-0.7375242387832857,True
N4,SRR5275394,-0.7365524913576551,False
N4,SRR5275435,-0.7358852148151899,False
PRJEB12449,SAMEA3879565,-0.735820925923394,True
PRJEB1220,SAMEA2041935,-0.7357562478684352,True
PRJEB12123,SAMEA3708678,-0.7350924528193693,False
PRJEB1786,SAMEA1906416,-0.7331893892973613,False
PRJNA268964,SAMN03283264,-0.7328773926206255,False
PRJNA305507,SAMN04329778,-0.7312862710006517,True
PRJEB12123,SAMEA3708519,-0.7312585015591547,False
N7,SAMN08813997,-0.730691157914677,False
N4,SRR5275449,-0.7305133580417436,False
PRJEB11532,SAMEA3665014,-0.7295886744053502,True
PRJEB12449,SAMEA3879504,-0.7291220412958173,False
PRJEB6456,SAMEA2580248,-0.7269619101763896,True
N7,SAMD00114805,-0.7257099672680027,False
L1,SAMEA2582112,-0.7232673650531578,False
PRJNA422434,SAMN00715252,-0.7229710925940867,True
PRJEB12123,SAMEA3708496,-0.722772778287378,False
PRJNA299502,SAMN04209224,-0.722354859863688,False
N7,SAMD00115013,-0.7222386593374592,False
L1,SAMEA2582149,-0.721146900409508,False
PRJNA422434,SAMN00791942,-0.7209377547337196,False
C1,SRR3582175,-0.7196097615748587,False
PRJNA422434,SAMN00791950,-0.7193546803668536,True
PRJEB6997,SAMEA2737712,-0.718733607823338,False
PRJEB12449,SAMEA3879564,-0.7171371088694308,True
PRJNA299502,SAMN04209245,-0.715454673119078,False
PRJEB12449,SAMEA3879587,-0.714207143976119,True
PRJEB21528,SAMEA104142174,-0.7129740610465817,False
PRJEB6997,SAMEA2737747,-0.711729709169088,False
PRJNA48479,SAMN00142559,-0.7110519078503997,True
PRJEB12123,SAMEA3708470,-0.7108037822807243,False
N5,SRR5279232,-0.7104634493648431,False
PRJEB6070,SAMEA2466956,-0.7096813984113846,False
PRJEB6997,SAMEA2737815,-0.709085442095655,True
PRJNA422434,SAMN00792052,-0.7076024259713128,False
PRJEB21528,SAMEA104142362,-0.7070494451246364,False
PRJEB4336,SAMEA2157917,-0.7069282480187284,True
PRJEB6337,SAMEA2581960,-0.7057692403831859,True
PRJEB21528,SAMEA104142148,-0.7053828562412263,True
PRJNA278393,SAMN03418285,-0.7048776361367727,True
PRJEB12123,SAMEA3708552,-0.7035980454827853,True
N7,SAMN08814007,-0.7028132468223853,False
N7,SAMD00114954,-0.7016736962795183,False
PRJEB1786,SAMEA1906568,-0.6996543480978421,True
N5,SRR5279218,-0.698574747734698,False
V1,RHB_RAM_0169,-0.6979290806535156,False
PRJNA319574,SAMN06110058,-0.6972551240067189,True
PRJEB12123,SAMEA3708596,-0.6958011637588277,True
PRJEB12123,SAMEA3708639,-0.6920031028686201,False
L1,SAMEA2582055,-0.6898779543866174,False
PRJEB6070,SAMEA2467050,-0.6866839856950632,False
PRJEB7774,SAMEA3136769,-0.6842777044715267,False
PRJNA48479,SAMN00035505,-0.6830064400527596,True
PRJNA48479,SAMN00087461,-0.6825458483576223,True
PRJNA268964,SAMN03283252,-0.6809652285871439,True
PRJEB6997,SAMEA2737713,-0.6798025698002329,False
PRJEB7774,SAMEA3136641,-0.6791396731652826,True
PRJEB21528,SAMEA104142146,-0.6788008788031799,False
PRJEB7774,SAMEA3136704,-0.6731360807627202,False
L1,SAMEA2582169,-0.672763295138806,False
PRJNA422434,SAMN00792035,-0.6720387979996023,False
PRJEB6456,SAMEA2580204,-0.6719447465994126,True
PRJEB6997,SAMEA2737686,-0.6713334862913517,True
PRJEB11532,SAMEA3664979,-0.6696589801859102,True
PRJEB6070,SAMEA2466962,-0.6690113450472573,False
PRJEB12123,SAMEA3708697,-0.6671378687199155,True
L1,SAMEA2582052,-0.6664975335368578,False
PRJNA422434,SAMN00715227,-0.665569595679123,False
PRJNA48479,SAMN00146239,-0.6632407236296191,True
L1,SAMEA2582180,-0.6613812622729012,False
L1,SAMEA2582070,-0.6606592868938431,False
PRJEB1220,SAMEA2042488,-0.6595244358659158,False
V1,RHB_RAM_0182,-0.6587959137419857,False
PRJEB21528,SAMEA104142102,-0.6575735010007526,True
PRJEB6070,SAMEA2467008,-0.6563098514377332,False
PRJNA319574,SAMN06110174,-0.6560375005914524,True
PRJNA177201,SAMN01760946,-0.6550646438414802,False
PRJEB12123,SAMEA3708675,-0.6538677598247676,False
PRJEB6997,SAMEA2737879,-0.6532603020232974,False
PRJEB6997,SAMEA2737760,-0.6526284613760893,False
N8,SAMEA4817917,-0.6464886940631152,False
PRJEB6997,SAMEA2737749,-0.6455442686414057,False
PRJNA48479,SAMN00040819,-0.6451255099897657,True
PRJEB1786,SAMEA1906465,-0.6389714113451317,False
PRJNA422434,SAMN00792069,-0.6381672118356596,False
PRJEB21528,SAMEA104142125,-0.6373357196958048,True
N5,SRR5279219,-0.6354111423961448,False
PRJEB21528,SAMEA104142201,-0.6336189426446488,False
PRJEB6070,SAMEA2466895,-0.6331317086809446,False
PRJEB15371,SAMEA4431981,-0.633091748740355,True
PRJEB6337,SAMEA2581904,-0.6327402241786455,True
PRJEB6070,SAMEA2467059,-0.6309829486396953,False
PRJEB6997,SAMEA2737710,-0.6241436438533593,False
PRJEB1220,SAMEA2042739,-0.6225702443480389,False
PRJEB7774,SAMEA3136707,-0.6212925067617944,False
PRJNA422434,SAMN00792109,-0.6210047529763538,False
N4,SRR5275483,-0.6173100920418607,False
PRJNA422434,SAMN00715145,-0.6169373152693843,False
PRJEB21528,SAMEA104142339,-0.6156710388404009,True
V1,RHB_RAM_0063,-0.6149381689997858,False
PRJEB21528,SAMEA104142338,-0.6138780008821055,False
PRJNA422434,SAMN00791954,-0.6138780008821055,False
PRJEB6337,SAMEA2581956,-0.6102013518469004,True
PRJEB12947,SAMEA3888918,-0.6095555750178617,False
N4,SRR5275425,-0.6085574157678431,False
PRJEB4336,SAMEA2160616,-0.608503675282658,True
PRJNA422434,SAMN00715200,-0.6061487072571171,False
PRJEB6997,SAMEA2737842,-0.6049923938904505,False
PRJEB4336,SAMEA2160998,-0.6047070868934146,False
PRJEB21528,SAMEA104142130,-0.6031941787626561,False
PRJEB1220,SAMEA2042292,-0.6021696844125648,True
PRJEB6997,SAMEA2737728,-0.6001749080248846,False
N5,SRR5279296,-0.5991548897980072,False
PRJNA422434,SAMN00715157,-0.5972888623938366,False
PRJEB6997,SAMEA2737703,-0.5957337083231873,False
PRJEB1786,SAMEA1906455,-0.5951780773368868,False
N8,SAMEA4817957,-0.593084648974887,False
PRJEB6070,SAMEA2466943,-0.5930604966087943,False
PRJEB21528,SAMEA104142344,-0.5918555523139879,False
PRJEB6997,SAMEA2737776,-0.5914021343499709,False
PRJEB21528,SAMEA104142193,-0.5904815011215871,False
PRJEB6337,SAMEA2581926,-0.5901043007468234,True
PRJEB21528,SAMEA104142183,-0.58937853732569,False
L1,SAMEA2582175,-0.5887370748026596,False
PRJEB6070,SAMEA2466922,-0.5880046029681949,False
PRJEB4336,SAMEA2143633,-0.5876502336312834,False
PRJEB21528,SAMEA104142106,-0.586785619960217,False
PRJEB6070,SAMEA2467085,-0.584541147814172,False
N5,SRR5279242,-0.5833266406758474,False
N7,SAMN08814035,-0.581756425533855,False
PRJEB6070,SAMEA2466939,-0.580261074506675,False
PRJEB6997,SAMEA2737860,-0.5794601833433387,True
PRJEB1220,SAMEA2042304,-0.5791594738118588,False
PRJEB21528,SAMEA104142214,-0.577333525354851,False
PRJEB1220,SAMEA2043049,-0.5772227361966115,False
PRJEB1220,SAMEA2041924,-0.5750418921763268,True
PRJEB4336,SAMEA1965858,-0.5737645600054848,True
PRJEB4336,SAMEA2149228,-0.5734079733201456,True
PRJEB15371,SAMEA4431983,-0.5729688208400249,True
H1,SAMEA103958149,-0.5723644756169549,True
PRJEB12123,SAMEA3708464,-0.5707877162748998,False
N7,SAMN08814033,-0.5706060978314274,False
PRJEB12449,SAMEA3879563,-0.5678264809342612,False
PRJEB1220,SAMEA2042428,-0.5676943787445621,False
N1,SAMN07449067,-0.5676151633253826,True
PRJEB7774,SAMEA3136646,-0.5673648697243161,True
PRJNA422434,SAMN00715155,-0.5654596033312544,False
PRJEB11532,SAMEA3664784,-0.565238161344499,True
L1,SAMEA2582185,-0.5644647376277137,False
N4,SRR5275404,-0.5641092993385812,False
PRJEB21528,SAMEA104142133,-0.5631350641202276,True
PRJNA299502,SAMN04209250,-0.5599579850348622,False
PRJEB15371,SAMEA4431980,-0.5595456754358827,False
PRJNA290729,SAMN03922454,-0.5583621512470663,False
C1,SRR3582166,-0.5572649536465016,False
PRJNA422434,SAMN00792081,-0.5564360939482293,False
N5,SRR5279305,-0.5558389724398138,False
PRJEB6070,SAMEA2467067,-0.5539193752612843,False
N8,SAMEA4817956,-0.5531179243646115,True
PRJEB7774,SAMEA3136674,-0.5511928145049472,True
PRJEB13870,SAMEA3951643,-0.5498372006895411,True
PRJNA319574,SAMN06110367,-0.5496819228764966,True
PRJEB6337,SAMEA2581893,-0.5482179241360633,True
PRJEB13870,SAMEA3951640,-0.548044249833265,True
PRJEB1220,SAMEA2042633,-0.5479172865248954,False
PRJDB3601,SAMD00036197,-0.5461809873997863,True
N7,SAMD00114727,-0.5461484524807255,False
PRJNA319574,SAMN06110048,-0.5454466882329949,True
PRJNA290729,SAMN03922460,-0.542685849983461,False
PRJNA422434,SAMN00792116,-0.5422852667947143,False
C1,SRR3582135,-0.5398842651538581,False
L1,SAMEA2582054,-0.5377878573903034,False
PRJEB1786,SAMEA1906559,-0.5377178456050236,False
PRJEB12123,SAMEA3708518,-0.5372813582295547,False
PRJNA373879,SAMN06220509,-0.5362154811430632,True
PRJEB10878,SAMEA3541490,-0.5358697805135757,False
PRJEB8094,SAMEA3182064,-0.5353539125016636,True
C1,SRR3582168,-0.5343523490727172,False
PRJEB13870,SAMEA3951638,-0.532909521338917,True
PRJNA319574,SAMN06110082,-0.5316966036141724,True
PRJEB7774,SAMEA3178944,-0.5315682657377623,False
N5,SRR5279306,-0.5314975931534073,False
PRJEB12123,SAMEA3708564,-0.5288919480812043,True
PRJNA319574,SAMN06110459,-0.5281794158429527,True
PRJEB1220,SAMEA2042438,-0.5269037930379801,False
PRJEB4336,SAMEA2157850,-0.5250173201324934,False
PRJEB15371,SAMEA4431951,-0.5228144010134598,False
PRJEB15371,SAMEA4431975,-0.5226288635501557,True
N5,SRR5279271,-0.5146261675694797,False
PRJEB6337,SAMEA2581924,-0.510377565769337,True
PRJEB6070,SAMEA2466911,-0.5102576465948696,True
PRJEB7774,SAMEA3136753,-0.5097274203486046,False
PRJEB12449,SAMEA3879592,-0.5093085262850974,False
PRJDB3601,SAMD00036404,-0.5073952005497097,True
PRJEB6070,SAMEA2466903,-0.5073615420262975,True
N8,SAMEA4817938,-0.5072395265045441,False
N7,SAMN08813967,-0.505977921258731,False
PRJEB13870,SAMEA3951610,-0.5029325151814134,True
PRJEB15371,SAMEA4431987,-0.5027251020357318,False
PRJEB1220,SAMEA2042430,-0.5021927571279623,False
PRJNA290729,SAMN03922459,-0.501765734640142,False
PRJEB6456,SAMEA2580068,-0.5015728884629104,True
PRJEB1786,SAMEA1906543,-0.4968922058549413,False
PRJNA48479,SAMN00036141,-0.49596900586548,True
PRJNA422434,SAMN00791965,-0.49073055456599707,False
PRJNA389280,SAMN07424304,-0.4892149647827437,False
PRJEB12449,SAMEA3879551,-0.4881886196610484,True
N8,SAMEA4817904,-0.48809420069766063,True
PRJNA177201,SAMN01760941,-0.48703126607127833,False
PRJEB1786,SAMEA1906561,-0.4845121246410137,False
PRJEB6997,SAMEA2737743,-0.48390615804956577,False
PRJEB6337,SAMEA2581895,-0.48281244408997537,True
PRJEB12123,SAMEA3708647,-0.4816666797184975,False
H1,SAMEA103958144,-0.4814430683779891,True
N4,SRR5275472,-0.48106378628286867,False
PRJEB6070,SAMEA2466981,-0.4796820283206624,False
N7,SAMN08814034,-0.47799303974548674,False
PRJNA422434,SAMN00792025,-0.47794878025242316,False
PRJNA422434,SAMN00715186,-0.4772594928448843,False
PRJNA422434,SAMN00792074,-0.47670659130400994,False
PRJEB6070,SAMEA2467060,-0.47432068466216387,False
PRJNA299502,SAMN04209252,-0.4726870513176079,False
PRJEB15371,SAMEA4431956,-0.4725068937788249,True
C1,SRR3582133,-0.46881248108859397,False
PRJEB6070,SAMEA2467026,-0.4685820866746836,True
PRJEB15371,SAMEA4431873,-0.4676703899206315,False
PRJEB4336,SAMEA2163583,-0.46477895776051814,False
PRJNA389280,SAMN07424253,-0.4646699533976372,False
L1,SAMEA2582056,-0.4643087611114328,False
PRJNA299502,SAMN04209251,-0.46305081466038456,False
PRJNA389280,SAMN07424435,-0.46258397689118713,False
N1,SAMN07449017,-0.4624345256909072,True
PRJEB11532,SAMEA3664768,-0.461219884771865,True
PRJEB7774,SAMEA3178941,-0.46054223947145606,False
PRJEB15371,SAMEA4431962,-0.46019933345434705,False
